organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	phylum	class	order	family	genus	verbatimIdentification	scientificName	scientificNameID	taxonRank	kingdom	occurrenceID	materialSampleID
7330	present	Hugo Gante	eDNA expeditions citizen science sampling	113396	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Ovalentaria incertae sedis	Pomacentridae	Chromis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Chromis;Chromis_atrilobata, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits EF489729,EF489730,EF489728,FJ616427,EF489726, identities 100,99.6,99.6,97.4,97.1, taxonomy Chromis_atrilobata,Chromis_atrilobata,Chromis_atrilobata,Chromis_multilineata,Chromis_multilineata, consensus Eukaryota;Chordata;Actinopteri;Pomacentridae;Chromis;Chromis_atrilobata.	Chromis atrilobata	urn:lsid:marinespecies.org:taxname:273712	species	Animalia	asv.2_EE0239	EE0239
7328	present	Hugo Gante	eDNA expeditions citizen science sampling	716167	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Eupercaria incertae sedis	Labridae	Thalassoma	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma_lucasanum, confidences 1;1;1;1;1;0.99;0.99. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits MG547688,AY328999,AY329007,KY815454, identities 100,98.1,97.4,97.3, taxonomy Thalassoma_lucasanum,Thalassoma_lucasanum,Thalassoma_robertsoni,Thalassoma_amblycephalum, consensus Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma.	Thalassoma lucasanum	urn:lsid:marinespecies.org:taxname:273584	species	Animalia	asv.12_EE0207	EE0207
6169	present	Hugo Gante	eDNA expeditions citizen science sampling	212922	DNA Sequence reads	DNA Sequence reads	Echinodermata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Ophiuroidea;Amphilepidida;Ophiotrichidae;Ophiothrix;Ophiothrix_angulata, confidences 1;0.8;0.79;0.75;0.74;0.59;0.54. No VSEARCH hits at 0.97 identity.	Echinodermata	urn:lsid:marinespecies.org:taxname:1806	phylum	Animalia	asv.23_EE0208	EE0208
6012	present	Hugo Gante	eDNA expeditions citizen science sampling	113396	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Beloniformes	Belonidae	Tylosurus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KU605633,AF231532,AF231529,AF231533, identities 100,100,99.2,98.5, taxonomy Tylosurus_acus,Tylosurus_pacificus,Tylosurus_acus,Tylosurus_acus, consensus Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus.	Tylosurus acus	urn:lsid:marinespecies.org:taxname:126378	species	Animalia	asv.6_EE0239	EE0239
5977	present	Hugo Gante	eDNA expeditions citizen science sampling	246022	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 100,100,100,100,100,100,100,100,100,100, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.1_EE0160	EE0160
5923	present	Hugo Gante	eDNA expeditions citizen science sampling	159414	DNA Sequence reads	DNA Sequence reads	Chordata	Aves	Galliformes	Phasianidae	Gallus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Gallus;Gallus_gallus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KT626858,AP006746,GU261696,MZ040972,MZ040970,GU261693,GU261683,KF908855,MH879470,KY039427, identities 100,100,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Gallus_gallus,Gallus_sonneratii,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus, consensus Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Gallus;Gallus_gallus.	Gallus gallus	urn:lsid:marinespecies.org:taxname:1463738	species	Animalia	asv.11_EE0240	EE0240
5848	present	Hugo Gante	eDNA expeditions citizen science sampling	716167	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Tetraodontiformes	Balistidae		Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Sufflamen;Sufflamen_verres, confidences 1;1;1;1;1;0.75;0.73. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits EU099490,GU014462,LC659948, identities 99.2,99.2,97.7, taxonomy Balistes_polylepis,Sufflamen_verres,Sufflamen_fraenatum, consensus Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Sufflamen.	Balistidae	urn:lsid:marinespecies.org:taxname:125607	family	Animalia	asv.16_EE0207	EE0207
5755	present	Hugo Gante	eDNA expeditions citizen science sampling	716167	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Ovalentaria incertae sedis	Pomacentridae	Chromis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Chromis;Chromis_atrilobata, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits EF489729,EF489730,EF489728,FJ616427,EF489726, identities 99.6,99.3,99.3,97.4,97.1, taxonomy Chromis_atrilobata,Chromis_atrilobata,Chromis_atrilobata,Chromis_multilineata,Chromis_multilineata, consensus Eukaryota;Chordata;Actinopteri;Pomacentridae;Chromis;Chromis_atrilobata.	Chromis atrilobata	urn:lsid:marinespecies.org:taxname:273712	species	Animalia	asv.25_EE0207	EE0207
5581	present	Hugo Gante	eDNA expeditions citizen science sampling	121303	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Mugiliformes	Mugilidae	Mugil	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil_curema, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits DQ532914,AY947852,JQ060838,JQ060831,JQ060830,DQ307687,JX000540,JX000536,JQ060843,HM208868, identities 100,100,99.6,99.6,99.6,99.2,98.5,98.1,97.7,97.7, taxonomy Mugil_curema,Mugil_curema,Mugil_curema,Mugil_curema,Mugil_curema,Mugil_curema,Mugil_curema,Mugil_curema,Mugil_curema,Mugil_metzelaari, consensus Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil_curema.	Mugil curema	urn:lsid:marinespecies.org:taxname:159416	species	Animalia	asv.22_EE0192	EE0192
5531	present	Hugo Gante	eDNA expeditions citizen science sampling	113396	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Eupercaria incertae sedis	Lutjanidae		Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus_rivulatus, confidences 1;1;1;0.97;0.97;0.74;0.39. No VSEARCH hits at 0.97 identity.	Lutjanidae	urn:lsid:marinespecies.org:taxname:151453	family	Animalia	asv.28_EE0239	EE0239
4867	present	Hugo Gante	eDNA expeditions citizen science sampling	716167	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Ovalentaria incertae sedis	Pomacentridae	Chromis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Chromis;Chromis_atrilobata, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits EF489729,EF489730,EF489728,FJ616427, identities 99.6,99.3,99.3,97.1, taxonomy Chromis_atrilobata,Chromis_atrilobata,Chromis_atrilobata,Chromis_multilineata, consensus Eukaryota;Chordata;Actinopteri;Pomacentridae;Chromis;Chromis_atrilobata.	Chromis atrilobata	urn:lsid:marinespecies.org:taxname:273712	species	Animalia	asv.24_EE0207	EE0207
4804	present	Hugo Gante	eDNA expeditions citizen science sampling	246022	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Mugiliformes	Mugilidae	Mugil	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil_curema, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ060831,DQ532914,AY947852,JQ060838,JQ060830,DQ307687,JX000540,JX000536,JQ060843,HM208868, identities 100,99.6,99.6,99.2,99.2,98.9,98.1,97.7,97.4,97.4, taxonomy Mugil_curema,Mugil_curema,Mugil_curema,Mugil_curema,Mugil_curema,Mugil_curema,Mugil_curema,Mugil_curema,Mugil_curema,Mugil_metzelaari, consensus Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil_curema.	Mugil curema	urn:lsid:marinespecies.org:taxname:159416	species	Animalia	asv.31_EE0160	EE0160
4716	present	Hugo Gante	eDNA expeditions citizen science sampling	113396	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Eupercaria incertae sedis	Haemulidae	Haemulon	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Haemulon;Haemulon_maculicauda, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ740976,JQ740971,HM778172,JQ740973,JQ741018,MF446569, identities 100,100,100,99.6,97.3,97.3, taxonomy Haemulon_maculicauda,Haemulon_flaviguttatum,Chaetodon_humeralis,Haemulon_maculicauda,Haemulon_steindachneri,Haemulon_boschmae, consensus Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Haemulon.	Haemulon maculicauda	urn:lsid:marinespecies.org:taxname:275729	species	Animalia	asv.8_EE0239	EE0239
4606	present	Hugo Gante	eDNA expeditions citizen science sampling	246022	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Clupeiformes	Dorosomatidae	Opisthonema	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Opisthonema;Opisthonema_libertate, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY830684,HM070246,EU552783,NC_082745,DQ912074, identities 100,99.2,97.7,97.3,97.3, taxonomy Opisthonema_libertate,Opisthonema_medirastre,Opisthonema_oglinum,Opisthonema_oglinum,Opisthonema_oglinum, consensus Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Opisthonema;Opisthonema_oglinum.	Opisthonema libertate	urn:lsid:marinespecies.org:taxname:275504	species	Animalia	asv.19_EE0160	EE0160
4473	present	Hugo Gante	eDNA expeditions citizen science sampling	716167	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Beloniformes	Belonidae	Tylosurus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KU605633,AF231532,AF231529,AF231533, identities 100,100,99.2,98.5, taxonomy Tylosurus_acus,Tylosurus_pacificus,Tylosurus_acus,Tylosurus_acus, consensus Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus.	Tylosurus acus	urn:lsid:marinespecies.org:taxname:126378	species	Animalia	asv.6_EE0207	EE0207
4388	present	Hugo Gante	eDNA expeditions citizen science sampling	77374	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Acanthuriformes	Acanthuridae	Acanthurus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Acanthurus;Acanthurus_xanthopterus, confidences 1;1;1;1;1;0.99;0.64. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY057296,KT952600,AY057284,AY264595,OP035224,AY057285,AY264594,DQ898096,AY057292,AY057291, identities 100,99.6,98.5,98.5,98.5,98.1,98.1,98.1,97.7,97.3, taxonomy Acanthurus_xanthopterus,Acanthurus_gahhm,Acanthurus_mata,Acanthurus_dussumieri,Acanthurus_blochii,Acanthurus_mata,Acanthurus_blochii,Siganus_argenteus,Acanthurus_thompsoni,Acanthurus_thompsoni, consensus Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Acanthurus.	Acanthurus	urn:lsid:marinespecies.org:taxname:125908	genus	Animalia	asv.9_EE0237	EE0237
4354	present	Hugo Gante	eDNA expeditions citizen science sampling	153750	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Eupercaria incertae sedis	Haemulidae	Haemulopsis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Haemulopsis;Haemulopsis_leuciscus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ741045,JQ741042,JQ741039,JQ741038,JQ741035, identities 100,99.6,99.6,99.6,99.6, taxonomy Haemulopsis_leuciscus,Haemulopsis_leuciscus,Haemulopsis_leuciscus,Haemulopsis_leuciscus,Haemulopsis_leuciscus, consensus Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Haemulopsis;Haemulopsis_leuciscus.	Haemulopsis leuciscus	urn:lsid:marinespecies.org:taxname:280975	species	Animalia	asv.32_EE0209	EE0209
4259	present	Hugo Gante	eDNA expeditions citizen science sampling	153750	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Clupeiformes	Dorosomatidae	Opisthonema	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Opisthonema;Opisthonema_libertate, confidences 1;1;1;1;1;0.99;0.81. No VSEARCH hits at 0.97 identity.	Opisthonema libertate	urn:lsid:marinespecies.org:taxname:275504	species	Animalia	asv.4_EE0209	EE0209
4128	present	Hugo Gante	eDNA expeditions citizen science sampling	246022	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Carangiformes	Carangidae	Caranx	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Caranx;Caranx_latus, confidences 1;1;1;1;1;1;0.5. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits DQ532847,NC_082556,JQ396646,DQ427058,DQ427057,DQ427056,LC646859, identities 99,99,97.6,97.6,97.6,97.6,97.6, taxonomy Caranx_hippos,Caranx_latus,Caranx_lugubris,Caranx_melampygus,Caranx_melampygus_x_Caranx_sexfasciatus,Caranx_ignobilis_x_Caranx_melampygus,Caranx_papuensis, consensus Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Caranx.	Caranx	urn:lsid:marinespecies.org:taxname:125936	genus	Animalia	asv.36_EE0160	EE0160
3846	present	Hugo Gante	eDNA expeditions citizen science sampling	716167	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Perciformes	Serranidae	Cephalopholis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Cephalopholis;Cephalopholis_panamensis, confidences 1;1;1;1;1;1;0.99. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AF297313,AF297323, identities 100,97.3, taxonomy Cephalopholis_panamensis,Cephalopholis_cruentata, consensus Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Cephalopholis.	Cephalopholis panamensis	urn:lsid:marinespecies.org:taxname:279152	species	Animalia	asv.34_EE0207	EE0207
3679	present	Hugo Gante	eDNA expeditions citizen science sampling	716167	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Tetraodontiformes	Diodontidae	Diodon	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Diodontidae;Diodon;Diodon_hystrix, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits HM143729,NC_034657,MG544192,AY679641, identities 100,99.6,99.2,97.3, taxonomy Diodon_hystrix,Diodon_hystrix,Diodon_hystrix,Diodon_liturosus, consensus Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Diodontidae;Diodon;Diodon_hystrix.	Diodon hystrix	urn:lsid:marinespecies.org:taxname:127403	species	Animalia	asv.35_EE0207	EE0207
3677	present	Hugo Gante	eDNA expeditions citizen science sampling	246022	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Carangiformes	Istiophoridae		Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Istiophoriformes;Istiophoridae;Istiophorus;Istiophorus_platypterus, confidences 1;1;1;1;1;0.19;0.19. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY920481,GQ253103,KU315127,KU315124,KU315123,AP006035,HM071035,HM071032,OP057054,NC_012680, identities 100,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.3,99.3, taxonomy Istiophorus_platypterus,Kajikia_audax,Kajikia_albida,Istiophorus_platypterus,Tetrapturus_georgii,Istiophorus_albicans,Makaira_nigricans,Tetrapturus_pfluegeri,Caranx_caballus,Makaira_mazara, consensus Eukaryota;Chordata;Actinopteri;Istiophoriformes;Istiophoridae.	Istiophoridae	urn:lsid:marinespecies.org:taxname:125539	family	Animalia	asv.39_EE0160	EE0160
3570	present	Hugo Gante	eDNA expeditions citizen science sampling	212922	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Acanthuriformes	Acanthuridae	Acanthurus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Acanthurus;Acanthurus_xanthopterus, confidences 1;1;1;1;1;0.99;0.64. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY057296,KT952600,AY057284,AY264595,OP035224,AY057285,AY264594,DQ898096,AY057292,AY057291, identities 100,99.6,98.5,98.5,98.5,98.1,98.1,98.1,97.7,97.3, taxonomy Acanthurus_xanthopterus,Acanthurus_gahhm,Acanthurus_mata,Acanthurus_dussumieri,Acanthurus_blochii,Acanthurus_mata,Acanthurus_blochii,Siganus_argenteus,Acanthurus_thompsoni,Acanthurus_thompsoni, consensus Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Acanthurus.	Acanthurus	urn:lsid:marinespecies.org:taxname:125908	genus	Animalia	asv.9_EE0208	EE0208
3525	present	Hugo Gante	eDNA expeditions citizen science sampling	113396	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Clupeiformes	Dorosomatidae	Opisthonema	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Opisthonema;Opisthonema_libertate, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY830684,HM070246,EU552783,NC_082745,DQ912074, identities 100,99.2,97.7,97.3,97.3, taxonomy Opisthonema_libertate,Opisthonema_medirastre,Opisthonema_oglinum,Opisthonema_oglinum,Opisthonema_oglinum, consensus Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Opisthonema;Opisthonema_oglinum.	Opisthonema libertate	urn:lsid:marinespecies.org:taxname:275504	species	Animalia	asv.19_EE0239	EE0239
