asv	sum.taxonomy	identificationRemarks
73	asv.73	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.86;0.77;0.76;0.72;0.72. No VSEARCH hits at 0.97 identity.
74	asv.74	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;0.99;0.94;0.83;0.8;0.79;0.75;0.75. No VSEARCH hits at 0.97 identity.
75	asv.75	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.84;0.78;0.78;0.65;0.65. No VSEARCH hits at 0.97 identity.
76	asv.76	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;0.99;0.99;0.87;0.79;0.79;0.67;0.67. No VSEARCH hits at 0.97 identity.
77	asv.77	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Tenualosa;s__Tenualosa_ilisha	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Tenualosa;s__Tenualosa_ilisha, confidences 1;1;1;1;1;0.99;0.99;0.99. No VSEARCH hits at 0.97 identity.
78	asv.78	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Sardinella;s__Sardinella_maderensis, confidences 1;1;0.96;0.82;0.39;0.34;0.11;0.11. No VSEARCH hits at 0.97 identity.
79	asv.79	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Stolephorus;s__Stolephorus_insularis, confidences 1;1;1;0.7;0.46;0.44;0.32;0.29. No VSEARCH hits at 0.97 identity.
80	asv.80	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Cyprinidae;g__Sahyadria;s__Sahyadria_chalakkudiensis, confidences 1;1;0.89;0.65;0.07;0.06;0.04;0.04. No VSEARCH hits at 0.97 identity.
81	asv.81	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Ariidae;g__Occidentarius;s__Occidentarius_platypogon, confidences 1;1;1;0.93;0.73;0.51;0.46;0.46. No VSEARCH hits at 0.97 identity.
82	asv.82	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__Scomber;s__Scomber_australasicus, confidences 1;0.97;0.74;0.37;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
83	asv.83	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Labriformes;f__Labridae;g__Coris;s__Coris_gaimard, confidences 1;0.99;0.98;0.77;0.15;0.15;0.09;0.09. No VSEARCH hits at 0.97 identity.
84	asv.84	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Mugiliformes;f__Mugilidae;g__Mugil	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Mugiliformes;f__Mugilidae;g__Mugil;s__Mugil_liza, confidences 1;1;0.99;0.88;0.8;0.8;0.8;0.78. No VSEARCH hits at 0.97 identity.
85	asv.85	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.98;0.82;0.8;0.78;0.78. No VSEARCH hits at 0.97 identity.
86	asv.86	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Pristigasteridae;g__Opisthopterus;s__Opisthopterus_tardoore, confidences 1;1;1;0.76;0.52;0.42;0.13;0.1. No VSEARCH hits at 0.97 identity.
87	asv.87	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Setipinna;s__Setipinna_tenuifilis, confidences 1;1;0.97;0.87;0.39;0.34;0.13;0.11. No VSEARCH hits at 0.97 identity.
88	asv.88	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;0.97;0.95;0.92;0.92;0.88;0.88. No VSEARCH hits at 0.97 identity.
89	asv.89	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Odaxothrissa;s__Odaxothrissa_losera, confidences 1;1;0.87;0.48;0.1;0.1;0.03;0.03. No VSEARCH hits at 0.97 identity.
90	asv.90	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Setipinna;s__Setipinna_tenuifilis, confidences 1;1;0.99;0.84;0.26;0.22;0.11;0.08. No VSEARCH hits at 0.97 identity.
91	asv.91	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Pseudogobius;s__Pseudogobius_javanicus, confidences 1;1;0.96;0.73;0.11;0.11;0.08;0.08. No VSEARCH hits at 0.97 identity.
92	asv.92	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Setipinna;s__Setipinna_tenuifilis, confidences 1;1;0.99;0.78;0.36;0.28;0.22;0.21. No VSEARCH hits at 0.97 identity.
93	asv.93	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Eleotridae;g__Eleotris;s__Eleotris_amblyopsis, confidences 1;0.97;0.86;0.57;0.19;0.13;0.13;0.1. No VSEARCH hits at 0.97 identity.
94	asv.94	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.95;0.95;0.91;0.86;0.86. No VSEARCH hits at 0.97 identity.
95	asv.95	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Eleotridae;g__Eleotris;s__Eleotris_amblyopsis, confidences 1;0.93;0.74;0.51;0.24;0.17;0.17;0.14. No VSEARCH hits at 0.97 identity.
96	asv.96	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Doradidae;g__Tenellus;s__Tenellus_trimaculatus, confidences 1;1;1;0.92;0.63;0.18;0.14;0.14. No VSEARCH hits at 0.97 identity.
97	asv.97	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Setipinna;s__Setipinna_tenuifilis, confidences 1;1;0.98;0.81;0.31;0.27;0.13;0.1. No VSEARCH hits at 0.97 identity.
98	asv.98	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.99;0.84;0.84;0.8;0.8. No VSEARCH hits at 0.97 identity.
99	asv.99	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Anguilliformes;f__Muraenidae;g__Gymnothorax;s__Gymnothorax_minor, confidences 1;0.94;0.86;0.51;0.37;0.26;0.12;0.07. No VSEARCH hits at 0.97 identity.
100	asv.100	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Pempheriformes;f__Pentacerotidae;g__Histiopterus;s__Histiopterus_typus, confidences 1;1;0.96;0.7;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
101	asv.101	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Polynemidae;g__Polynemus;s__Polynemus_paradiseus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Polynemidae;g__Polynemus;s__Polynemus_paradiseus, confidences 1;1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.
102	asv.102	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Anguilliformes;f__Muraenidae;g__Rhinomuraena;s__Rhinomuraena_quaesita, confidences 1;0.99;0.94;0.64;0.57;0.42;0.25;0.25. No VSEARCH hits at 0.97 identity.
103	asv.103	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Setipinna;s__Setipinna_tenuifilis, confidences 1;1;0.91;0.65;0.19;0.17;0.06;0.06. No VSEARCH hits at 0.97 identity.
104	asv.104	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cerambycidae;g__Dorysthenes;s__Dorysthenes_fossatus, confidences 1;0.92;0.38;0.33;0.32;0.27;0.05;0.05. No VSEARCH hits at 0.97 identity.
105	asv.105	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Cyprinidae;g__Sahyadria;s__Sahyadria_denisonii, confidences 1;1;0.96;0.58;0.2;0.18;0.18;0.17. No VSEARCH hits at 0.97 identity.
106	asv.106	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Ariidae;g__Occidentarius;s__Occidentarius_platypogon, confidences 1;1;1;0.98;0.89;0.71;0.58;0.58. No VSEARCH hits at 0.97 identity.
107	asv.107	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Cyprinidae;g__Enteromius;s__Enteromius_eburneensis, confidences 1;1;0.86;0.56;0.13;0.13;0.07;0.06. No VSEARCH hits at 0.97 identity.
108	asv.108	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Polynemidae;g__Polynemus;s__Polynemus_paradiseus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Polynemidae;g__Polynemus;s__Polynemus_paradiseus, confidences 1;1;1;0.99;0.95;0.95;0.95;0.95. No VSEARCH hits at 0.97 identity.
109	asv.109	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.9;0.86;0.86;0.79;0.79. No VSEARCH hits at 0.97 identity.
110	asv.110	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Soleidae;g__Solea;s__Solea_ovata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Soleidae;g__Solea;s__Solea_ovata, confidences 1;1;1;1;0.99;0.99;0.99;0.99. No VSEARCH hits at 0.97 identity.
111	asv.111	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Coilia;s__Coilia_reynaldi, confidences 1;1;0.99;0.8;0.3;0.21;0.07;0.06. No VSEARCH hits at 0.97 identity.
112	asv.112	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Escualosa;s__Escualosa_thoracata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Escualosa;s__Escualosa_thoracata, confidences 1;0.99;0.99;0.98;0.97;0.97;0.97;0.97. No VSEARCH hits at 0.97 identity.
113	asv.113	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.84;0.8;0.78;0.74;0.74. No VSEARCH hits at 0.97 identity.
114	asv.114	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;0.99;0.86;0.79;0.79;0.66;0.66. No VSEARCH hits at 0.97 identity.
115	asv.115	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Alepocephaliformes;f__Alepocephalidae;g__Narcetes;s__Narcetes_stomias, confidences 1;1;1;0.71;0.12;0.12;0.11;0.11. No VSEARCH hits at 0.97 identity.
116	asv.116	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Sciaenidae;g__Protonibea;s__Protonibea_diacanthus, confidences 1;1;0.86;0.82;0.28;0.27;0.27;0.27. No VSEARCH hits at 0.97 identity.
117	asv.117	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Toxotidae;g__Toxotes;s__Toxotes_chatareus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Toxotidae;g__Toxotes;s__Toxotes_chatareus, confidences 1;1;1;1;0.94;0.93;0.93;0.93. No VSEARCH hits at 0.97 identity.
118	asv.118	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Coilia;s__Coilia_dussumieri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Coilia;s__Coilia_dussumieri, confidences 1;1;1;0.94;0.89;0.89;0.85;0.85. No VSEARCH hits at 0.97 identity.
119	asv.119	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Beloniformes;f__Belonidae;g__Cololabis;s__Cololabis_saira, confidences 1;1;0.95;0.71;0.11;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
120	asv.120	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.9;0.87;0.87;0.79;0.79. No VSEARCH hits at 0.97 identity.
121	asv.121	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Pangasiidae;g__Pangasianodon;s__Pangasianodon_gigas, confidences 1;1;1;0.93;0.69;0.19;0.12;0.12. No VSEARCH hits at 0.97 identity.
122	asv.122	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Setipinna;s__Setipinna_tenuifilis, confidences 1;1;0.98;0.79;0.32;0.3;0.13;0.09. No VSEARCH hits at 0.97 identity.
123	asv.123	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Setipinna;s__Setipinna_tenuifilis, confidences 1;1;0.96;0.88;0.41;0.38;0.09;0.06. No VSEARCH hits at 0.97 identity.
124	asv.124	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Leuciscidae;g__Pteronotropis;s__Pteronotropis_harperi, confidences 1;0.94;0.92;0.53;0.2;0.08;0.07;0.07. No VSEARCH hits at 0.97 identity.
125	asv.125	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Synbranchiformes;f__Indostomidae;g__Indostomus;s__Indostomus_paradoxus, confidences 1;1;1;0.54;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
126	asv.126	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Mugiliformes;f__Mugilidae;g__Neochelon;s__Neochelon_falcipinnis, confidences 1;0.99;0.95;0.77;0.25;0.25;0.09;0.09. No VSEARCH hits at 0.97 identity.
127	asv.127	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Delphinidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Delphinidae;g__Stenella;s__Stenella_coeruleoalba, confidences 1;1;1;0.97;0.95;0.95;0.62;0.62. No VSEARCH hits at 0.97 identity.
128	asv.128	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Pseudogobius;s__Pseudogobius_javanicus, confidences 1;1;0.93;0.83;0.19;0.19;0.12;0.12. No VSEARCH hits at 0.97 identity.
129	asv.129	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Leuciscidae;g__Notropis;s__Notropis_bifrenatus, confidences 1;1;0.92;0.4;0.14;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
130	asv.130	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Setipinna;s__Setipinna_tenuifilis, confidences 1;1;0.95;0.75;0.38;0.37;0.18;0.15. No VSEARCH hits at 0.97 identity.
131	asv.131	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Piciformes;f__Picidae;g__Picus;s__Picus_erythropygius, confidences 1;1;0.98;0.68;0.67;0.67;0.66;0.27. No VSEARCH hits at 0.97 identity.
132	asv.132	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Geoemydidae;g__Rhinoclemmys;s__Rhinoclemmys_nasuta, confidences 1;0.95;0.79;0.07;0.07;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
